file_name,QuestionText,answer
metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav,क्या आसपास एक से अधिक व्यक्ति हैं?,हाँ
junction_night_traffic.wav,क्या यह घर के अंदर है?,नहीं
20161126_rain.74.wav,क्या शोर का स्तर पूरे समय सुसंगत है?,हाँ
"footsteps (snow, sand)_01.wav",क्या कोई चल रहा है?,हाँ
Water Streaming #5.wav,क्या पानी चल रहा है?,हाँ
20120715_ourense.bell.01.wav,क्या पक्षी चहक रहे हैं?,हाँ
41_STEAM.wav,एक गाना बजानेवालों गायन है?,नहीं
Movements in the Water.wav,क्या पानी की आवाज़ चारों ओर फिसल रही है?,हाँ
the sound of a forest after rain _ drops falling on ferns rear.wav,क्या कोई बात कर रहा है?,नहीं
Wall Clock Ticking.wav,क्या यह एक पक्षी शोर कर रहा है?,नहीं
Stove Top(Gas)_1-2.wav,क्या एक रेडियो सुना है?,नहीं
Peckham Rye afternoon.wav,क्या कोई सम्मानित कर रहा है?,हाँ
Ronda - The Old Shrine - La antigua Ermita.wav,क्या पक्षी एक दूसरे पर बाधित कर रहे हैं?,हाँ
microwave.oven.wav,क्या इस मशीन को संचालित करने के लिए बिजली की आवश्यकता होती है?,हाँ
glass (1).wav,क्या एक संगीत वाद्ययंत्र बजाया जा रहा है?,हाँ
Eerie Shimmer.wav,क्या कोई ड्रम खेल रहा है?,नहीं
"dish washing, distance, ambience .wav",क्या शोर स्थिर है?,हाँ
Cat purring quietly.wav,क्या कोई व्यक्ति बात करता है?,नहीं
Gurgling.wav,क्या तरल डालना जारी है?,हाँ
Swifts.wav,क्या आसपास कोई जानवर हैं?,हाँ
Seagulls 1.wav,क्या पैंथर्स बढ़ रहे हैं?,नहीं
kitchensinkturningonandoff.wav,क्या यह शांत है?,नहीं
Village road.wav,क्या जानवर रो रहे हैं?,हाँ
Radio Fuzz for Old Radio Broadcast FF233.wav,क्या कोई कार्यक्रम सुना जा सकता है?,नहीं
Rosary.wav,क्या शोर बहुत दूर है?,नहीं
Park Szczubeka Ulica Powsinska.wav,क्या कुत्ते भौंक रहे हैं?,नहीं
safe.wav,क्या कोई किसी चीज़ के साथ ध्यान केंद्रित कर रहा है?,हाँ
Train left to right.wav,क्या कोई वाहन गुजर रहा है?,हाँ
walking-wooden-bridge-fall-leafs-creek.wav,क्या कोई भेड़ बना रही है?,नहीं
Rain falling sound.wav,क्या लोग दौड़ रहे हैं?,नहीं
Washing Hands.wav,क्या कोई बहते पानी में है?,हाँ
20060613.chicharras.wav,क्या वही ध्वनि खेलती रहती है?,हाँ
20161126_rain.74.wav,क्या ध्वनि एक महासागर से आ रही है?,नहीं
static 770 kHz cycle zap.wav,क्या हस्तक्षेप ध्वनि चल रही है?,हाँ
20100117.beeps.00.wav,क्या शोर बंद हो जाता है?,नहीं
old tractor passing Hatz.wav,क्या ध्वनि यांत्रिक है?,हाँ
Interior Plane Taking Off.wav,क्या बच्चों की आवाज़ें हैं?,हाँ
LONG APPLAUSE.wav,क्या ताली बजती है?,हाँ
grifo goteando.wav,क्या कुछ छोटा पानी के पूल में गिरा दिया जा रहा है?,हाँ
nnus_forklift_driveby.wav,क्या पृष्ठभूमि में एक आग अलार्म बंद हो रहा है?,नहीं
Dutch air raid 140804_0338.wav,क्या शोर को दोहराया जा रहा है?,हाँ
Show Opener - LiftOff.wav,क्या कोई संगीत है?,हाँ
water_vipS.wav,क्या पानी चल रहा है?,हाँ
Splashing Water in Bathtube_1-2.wav,क्या क्षेत्र में तरल है?,हाँ
civenna bell.wav,क्या यह एक तेज आवाज है?,हाँ
Streaming.wav,क्या कोई रबर बतख को चीखता है?,नहीं
Traffic on a Busy Street.wav,क्या किसी जीवित चीज़ द्वारा किए गए शोर में से कोई भी शोर है?,नहीं
smoking in car.wav,क्या कोई कुछ प्रकाश करने की कोशिश कर रहा है?,हाँ
Cat and Rain.wav,क्या पानी सुना जा सकता है?,हाँ
windy marina.wav,क्या मौसम शांत है?,हाँ
Pencil Scratch 2.wav,क्या एक टाइपराइटर के साथ लेखन किया जा रहा है?,नहीं
"Collingwood bees, bumble bees.wav",क्या कुछ गुलजार है?,हाँ
mosquito.wav,क्या ध्वनि ऊंची-ऊँची है?,हाँ
Faucet Running.wav,क्या पीस शोर स्थिर है?,हाँ
Morgens 04.wav,क्या यह प्रकृति में है?,हाँ
Gym&#39;sHall.wav,क्या एक दरवाजा खुला है?,हाँ
cf_AT_ESCH_SchlafzMittagNorm_WIND.wav,क्या पक्षी चहक रहे हैं?,हाँ
Singapore Street Scape.wav,क्या कुत्ते फुसफुसा रहे हैं?,नहीं
crushed_then_cubed.wav,क्या यह शोर केवल किसी के हाथों का उपयोग करके बनाया जा रहा है?,नहीं
Spring.wav,क्या केतली उबला हुआ है?,नहीं
Faucet Running.wav,क्या मारियाची संगीत बज रहा है?,नहीं
RNC - St. Paul - 2008-09-02 (normalized).wav,क्या यह शांत है?,नहीं
Study light riffles.wav,क्या कार शुरू हो रही है?,नहीं
BirdCallBackyard2016Long.wav,क्या पक्षी जोर से चहक रहा है?,हाँ
Tractor And Topper.wav,क्या मोटर करीब आता है?,हाँ
20070719.plaza.nueva.wav,क्या सभी लोग वयस्क हैं?,नहीं
RNC - St. Paul - 2008-09-02 (normalized).wav,क्या लोग हैं?,हाँ
PAPER_PULLED_FROM_PURSE.wav,क्या पुरुष और महिलाएं मौजूद हैं?,हाँ
drain the water.wav,क्या द्रव शामिल है?,हाँ
Crinklng and opening packet of potato chips.wav,क्या एक लड़का पैंट के बारे में बात कर रहा है?,नहीं
Old Shed Keys.wav,क्या एक भगवान दरवाजे के दूसरी तरफ भौंकता है?,नहीं
San Francisco Traffic at Powell And O&#39;Farrell.wav,क्या आवारा बिल्लियाँ रो रही हैं?,नहीं
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",क्या पानी चल रहा है?,हाँ
Rushing_Water_No_Traffic.wav,क्या व्हेल गा रहे हैं?,नहीं
Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav,क्या एक महिला अपनी भौंहों के बारे में बात कर रही है?,नहीं
Burleson01.wav,क्या बच्चे हंस रहे हैं?,हाँ
Ravens.wav,क्या ये मनुष्य हैं?,नहीं
Radio Fuzz for Old Radio Broadcast FF233.wav,क्या स्थैतिक क्रैकिंग कभी -कभार होता है?,हाँ
Rolling Drawer.wav,क्या एक दराज खुल रहा है और बंद कर रहा है?,हाँ
20140809_cruzul.river.wav,क्या पक्षी चहक रहे हैं?,नहीं
Feria.wav,क्या कोई पक्षियों को सुना जा सकता है?,हाँ
Chopping parsley.wav,क्या कोई कुछ काट रहा है?,हाँ
LittleChild_WoodenFloorFootsteps_01.wav,क्या शोर लयबद्ध नहीं है?,हाँ
Carrer de Pons i Gallarza.wav,क्या विभिन्न उम्र के लोग हैं?,हाँ
hort.wav,क्या स्क्रैपिंग है?,हाँ
Shower Driping Fast to Slow.wav,क्या कोई बांसुरी है?,नहीं
BANISTER_FLOOR CREAK.wav,क्या किसी ने उसके शब्दों का जवाब दिया?,नहीं
chicken.wav,क्या आसपास के जानवर हैं?,हाँ
AmbianceBackyard_Quiet_bip.wav,क्या केवल एक पक्षी sqauwking है?,नहीं
Remote highway atmosphere.wav,क्या हवा को उड़ाया जा सकता है?,हाँ
OrchestraTuning1.wav,क्या यह ध्वनि श्रोता की खुशी के लिए बनाई गई थी?,हाँ
Fuente_collserola_bcn.wav,क्या आसपास कुछ गीला है?,हाँ
Glass bag drops.wav,क्या कांच के टूटने की आवाज़ अंत तक जारी रहती है?,हाँ
April_2004_garden_birds01.wav,क्या कई पक्षी प्रजातियां सुनी जाती हैं?,हाँ
"dish washing, distance, ambience .wav",क्या एक तरल को छींटे सुना जा सकता है?,हाँ
Kitchen fan.wav,क्या दूरी में हल्की बारिश है?,नहीं
Trevi noon.wav,क्या एक कुत्ता भौंक रहा है?,हाँ
Train and dog.wav,क्या एक कुत्ता दूरी में भौंकता है?,हाँ
Birds in a forest.wav,क्या पक्षी शांत हैं?,नहीं
propplaneflyover.wav,क्या एक इंजन का शोर श्रव्य है?,हाँ
bathroomSink2.wav,क्या एक हेलीकॉप्टर को ऊपर उड़ते हुए सुना जा सकता है?,नहीं
car dragging limb.wav,क्या इंजन एक जोरदार पिच ध्वनि बनाता है?,हाँ
Water Boiling in Small Pot_1-2.wav,क्या यह एक हिंसक तूफान है?,नहीं
Lakeside.wav,क्या यह शहर में है?,नहीं
Old Shed Keys.wav,क्या कुछ कठिन के साथ खेला जा रहा है?,हाँ
it_has_just_begun.wav,क्या विस्फोट हैं?,हाँ
Paper Unfurl.wav,क्या कोई कागज को संभाल रहा है?,हाँ
tramway_gnashing.wav,क्या वहाँ रोस्टर्स हैं?,नहीं
je_creakydoor.wav,क्या कोई दरवाजा खोल रहा है?,हाँ
Footsteps Gravel Trainers Running 96Hz 24 Bit.wav,क्या यह बाहर है?,हाँ
0401 Traffic_light_sound.wav,क्या कई पक्षी चहकते हैं?,नहीं
Playing With Tin Foil.wav,क्या इस वस्तु पर हाथों का उपयोग किया जा रहा है?,हाँ
conversation.wav,क्या बहुत सारे बच्चे रो रहे हैं?,नहीं
cornflake.wav,क्या ध्वनि खुद दोहराती है?,हाँ
md4trk7.wav,क्या कुछ बिंदुओं पर ध्वनि कम और अधिक हो जाती है?,हाँ
under flyover_300513.wav,क्या क्रिकेट चहक रहे हैं?,नहीं
BOILING WATER COOKING.wav,क्या एक दरवाजा स्लैम बंद करता है?,नहीं
Geese1 - (Apollonia&#39;s sPA) 18.44 05.10.wav,क्या हवा बह रही है विरूपण?,हाँ
august_rain-007.wav,क्या बारिश की बूंदें समुद्र में छींटाकशी कर रही हैं?,नहीं
20100802.sawing.wav,क्या यह एक दोहरावदार आंदोलन है?,हाँ
20100117.beeps.00.wav,क्या ध्वनि अप्राकृतिक है?,हाँ
Santa Motor.wav,क्या कोई ऑर्केस्ट्रा है?,नहीं
waterpipesandworkers.wav,क्या आरा कुछ काटने के लिए लगता है?,हाँ
metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav,क्या अंतरिक्ष लोगों के साथ भीड़ है?,हाँ
Steaming milk on a consumer-grade latte maker.wav,क्या स्टीम जारी किया जा रहा है?,हाँ
bubbles 2 tall glass.wav,क्या लोग लड़ रहे हैं?,नहीं
Ambient_Winter.wav,क्या एक एयर ब्लोअर चल रहा है?,हाँ
London Underground- tube train at station.wav,क्या एक बच्चे को बात करते हुए सुना जा सकता है?,हाँ
soda in ice.wav,क्या कोई वस्तु खोली जा रही है?,हाँ
CreakingNoise.wav,क्या यह एक चीख़ने वाली ध्वनि है?,हाँ
"Weight machine, gas resistance.wav",क्या कई थड्स हैं?,हाँ
Footsteps Walking in Forest-1.wav,क्या कोई किसी और को मार रहा है?,नहीं
Lakeside.wav,क्या पक्षी जोर से हैं?,हाँ
Boiler and kitchen hood.wav,क्या स्थिर ध्वनि के बीच एक ब्रशिंग शोर है?,हाँ
Vartiosaari_woodland.wav,क्या ये जीव उड़ सकते हैं?,हाँ
md1trk1.wav,क्या फोन के अंत में बजता है?,हाँ
md1trk10.wav,क्या फर्श पर कुछ ड्रग हो रहा है जो एक स्क्रैच बना रहा है?,हाँ
INT Bedroom tone 4 with bird.wav,क्या लोग हंस रहे हैं?,नहीं
Ambience Night crickets.wav,क्या यह गड़गड़ाहट है?,नहीं
Cable rustling 1-01.R.wav,क्या लोगों को सुना जाता है?,हाँ
14.12.2011.002.wav,क्या एक से अधिक व्यक्ति बात कर रहे हैं?,हाँ
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,क्या किसी भी तरल को किसी भी चश्मे में डाला जा रहा है?,नहीं
Motorcycle 1.wav,क्या एक वाहन इंजन चल रहा है?,हाँ
evening_rain.wav,क्या बारिश हो रही है?,हाँ
Fountain_1.wav,क्या ध्वनि एक प्राकृतिक धारा से सुनी जा सकती है?,हाँ
door-knock-open-close-wooden_close.wav,क्या दस्तक देने वाला व्यक्ति अधीर लगता है?,हाँ
steel water.wav,क्या यह एक घंटी बज रही है?,हाँ
button_drop.wav,क्या एक भीड़ चीयर हो रही है?,नहीं
Truck Brakes.wav,क्या कुछ तेज हो रहा है और फिर बार -बार धीमा है?,हाँ
Truck Brakes.wav,क्या लोग बस में बात कर रहे हैं?,नहीं
cooking_onions_in_oil_ambience.wav,क्या क्रैकिंग है?,हाँ
md9trk4.wav,क्या लोग चिल्ला रहे हैं?,नहीं
Quiet Mood.wav,क्या एक गिटार बजाया जा रहा है?,नहीं
Ambience Urban park fountain early evening.wav,क्या कोई व्यक्ति बात कर रहा है?,हाँ
"09-07-16_1757_Afurada, next to the water in the habour.wav",क्या तरल चलती है?,हाँ
Calm Mediterranean Sea.wav,क्या कोई तरल शामिल है?,हाँ
01 A pug struggles to breathe 1.14.2008.wav,क्या जानवर कुछ चाट रहा है?,हाँ
resonant_sewer.wav,"क्या प्रवाह बहुत अधिक अनछुए है, वृद्धि या कमी नहीं है?",हाँ
Ahr river.wav,एक कुत्ता छाल है?,नहीं
Shanghai Traffic Near Peoples Square.wav,क्या यह एक जानवर है?,नहीं
Stream 7 at Krka falls.wav,क्या शांत है?,नहीं
"Uh, Hi, Mom. I Crashed the Car.wav",क्या पृष्ठभूमि में एक पुलिस सायरन है?,नहीं
Mechanics_Wind_and_Play.wav,क्या महिलाएं हंस रही हैं?,नहीं
bm_drip.wav,क्या यह गति में तरल है?,हाँ
Footsteps Dirt 01.wav,क्या कोई चल रहा है?,हाँ
Pouring Into Glass.wav,क्या बेकन कुकिंग है?,नहीं
Dog whining.wav,क्या यह एक पशु ध्वनि है?,हाँ
Mensen op de achtergrond.001.wav,क्या एक से अधिक व्यक्ति मौजूद हैं?,हाँ
Tui Birdsong New Zealand.wav,क्या ये बच्चे रो रहे हैं?,नहीं
Binding my thesis.wav,क्या लोग एक कुत्ते को टहलने पर ले जा रहे हैं?,नहीं
raininwoods.wav,क्या यह लगता है कि पानी पास में बह रहा है?,हाँ
Slowly Walking Downhill on Dry Leaves.wav,क्या पत्ते और मलबे जमीन पर सूख रहे हैं?,हाँ
Montage Maschiene 03.wav,क्या शोर एक इंसान द्वारा निर्मित है?,नहीं
Bobby-Car Hooting.wav,क्या यह एक निचोड़ खिलौना है?,हाँ
AbdnC_KingStPelican_120225.wav,क्या किसी जानवर को सुना जा सकता है?,नहीं
hereg_hungary__grain_field_3_20080712.wav,क्या एक कीट सुनी जा सकती है?,हाँ
Birds Chirping outside Krucifix Productions Sound Effects.wav,क्या एक से अधिक पक्षी चहकते हैं?,हाँ
noise interference.wav,क्या शोर एक गुलजार ध्वनि है?,हाँ
Leeds City Centre-Busses.wav,क्या कोई सींग का सम्मान कर रहा है?,नहीं
knife-sword sounds.wav,क्या कोई उपकरण का उपयोग कर रहा है?,हाँ
mijo + folk och skotrar 1.wav,क्या यह बाहर है?,हाँ
Rain Gutter Dripping.wav,क्या टपकता है?,हाँ
SamyeLing_Drain121102.wav,क्या लोग बात कर रहे हैं?,नहीं
01058 main street walk.wav,क्या एक बच्चा रोता है?,हाँ
Birds&amp;Wind.wav,क्या समुद्र की लहरों को दुर्घटनाग्रस्त कर रहे हैं?,हाँ
lxxxxtvc.wav,क्या यह संगीत है?,हाँ
Diesel Engines Approaching Cajon Pass.wav,क्या कोई पानी की आवाज़ है?,नहीं
"Early morning in back garden (birds, faint traffic) - DR-100 (omni) - amplified in audacity.wav",क्या व्यक्ति बाहर है?,हाँ
Rain drops.wav,क्या यह एक नरम ध्वनि है?,हाँ
crackling-rain-fire.wav,क्या इस ऑब्जेक्ट के हिस्से या सभी को सेट किया गया है?,नहीं
SamyeLing_Drain121102.wav,क्या गड़गड़ाहट सुनी जा सकती है?,नहीं
12_Ambient_Quarry_High_44_16.wav,क्या युवा मौजूद हैं?,हाँ
Chopping parsley.wav,क्या यह एक पक्षी है?,नहीं
20100422.waterfall.birds.wav,क्या यह दिन है?,हाँ
foret.au.matin.wav,क्या एक से अधिक पक्षी चहकते हैं?,हाँ
Atmos with Distant Boobook Owl.wav,क्या यह घर के अंदर है?,हाँ
Trevi noon.wav,क्या उपकरण खेले जा रहे हैं?,हाँ
Metal_Workshop_3.wav,क्या कोई गायन चल रहा है?,नहीं
shufflingdirt.L.wav,क्या लोग बात कर रहे हैं?,नहीं
Poppenweiler_Baechle mit Amsel 02_20100704.wav,क्या ये प्रकृति की आवाज़ें हैं?,हाँ
20070406.car.engine.00.wav,क्या कार ने ड्राइविंग शुरू कर दी?,हाँ
microwave.oven.wav,क्या यह एक रेडियल आर्म देखा गया है?,नहीं
20091212.motorcycle.wav,क्या मुख्य ध्वनि में मशीनरी को पुनर्जीवित किया जा रहा है?,हाँ
birmingham-aston-canal-extractor-fan-background.wav,क्या कोई बात करता है?,नहीं
crushed_then_cubed.wav,क्या कुछ जमीन पर जा रहा है?,हाँ
0232 Street_birds_2.wav,क्या पक्षी चहक रहे हैं?,हाँ
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,क्या यह टॉयलेट फ्लश की आवाज़ है?,हाँ
Diesel Engines Approaching Cajon Pass.wav,क्या एक ट्रेन अपनी सीटी लगती है?,हाँ
Crepe Making.wav,क्या अंत में एक मामूली क्लैंग है?,हाँ
elevator sequence ambience door opens closes descends door opens.wav,क्या कोई सायरन है?,नहीं
Sound_FX_Kitchen_Plates.wav,क्या यह ध्वनि कुछ दूर रखी जा रही है?,हाँ
20101121.sanlucar.market.wav,क्या कोई महिला बोल रही है?,हाँ
01-bottle-water-sparkle.wav,क्या तरल डाला जाता है?,हाँ
file0699_4_birdsong.wav,क्या यह बाहर है?,हाँ
Gulls in Park next to Barce.wav,क्या पक्षी चीख़ रहे हैं?,हाँ
Walking at Forest.wav,क्या व्यक्ति आगे बढ़ रहा है?,हाँ
Living Minute - Winter Thaw.wav,क्या यह पानी है?,हाँ
Pet Store Ambience.wav,क्या मशीन का शोर स्थिर है?,हाँ
High pitched drilling.wav,क्या ड्रिल बंद है और चालू है?,हाँ
around the yellow Ferrari pt. 1.wav,क्या यह घर के अंदर है?,नहीं
Dawn-with-a-Pheasant.wav,क्या आसपास के जानवर हैं?,हाँ
Water Boiling in Small Pot_1-2.wav,क्या बारिश की सतहों को मारा जाता है?,हाँ
CoinSpin.wav,क्या कोई बिल गिन रहा है?,नहीं
trenecito_maqueta.wav,क्या आदमी अकेला है?,नहीं
Footsteps Gravel Trainers Running 96Hz 24 Bit.wav,क्या धावक के पास कोई जानवर हैं?,नहीं
Ocean breeze - wind howling.wav,क्या कोई बोल रहा है?,नहीं
Village Morning Atmos.wav,क्या एक से अधिक जानवरों का शोर है?,हाँ
"Cicadas (Euboea, Greece).wav",एक उल्लू हूट करता है?,नहीं
Finch.wav,क्या कोई बोलता है?,हाँ
R09_0013 man singing outside mdo bolhao.wav,क्या कोई गा रहा है?,हाँ
eating_cabbage.wav,क्या कोई चबाना है?,हाँ
Seagulls 1.wav,क्या पक्षी बाहर हैं?,हाँ
20092007.strike.wav,क्या यह प्रकाश हो सकता है?,हाँ
GulfWaves2.wav,क्या यह लहरें किनारे पर दुर्घटनाग्रस्त हो रही हैं?,हाँ
StepsOnGravel.wav,क्या कोई चल रहा है?,हाँ
Geese - Chatter 1 - 96kHz.wav,क्या रोस्टर्स हैं?,हाँ
BANISTER_FLOOR CREAK.wav,क्या आदमी बोलता था?,हाँ
robin_3.wav,क्या यह बाहर है?,हाँ
steps through the forest - birds sing.wav,क्या कोई सांस ले रहा है?,हाँ
Ambience Night crickets.wav,क्या यह कहना सुरक्षित होगा कि यह रात का समय है?,हाँ
Living Room Room Tone.wav,क्या कोई ताली बजाता है?,नहीं
cooking pasta.wav,क्या पास में तरल है?,हाँ
auto5.wav,क्या यह एक हाथी शोर कर रहा है?,नहीं
fs_brokenMixer302-2.wav,क्या यह एक धमाकेदार ध्वनि है?,नहीं
Small Creek.wav,क्या पानी की आवाज़ स्थिर है?,हाँ
fire_engine_patrolling.wav,क्या आसपास कोई कार नहीं है?,नहीं
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2.wav,क्या पदयात्रा अंत में धीमी गति से हैं?,नहीं
Tortured Apple 01.wav,क्या कुछ हिल रहा है?,हाँ
KnifeScrapingWoodWhittling.wav,क्या कोई कुछ खरोंच कर रहा है?,हाँ
Heavy Rain in the suburbs.wav,क्या यह काफी कठिन बारिश हो रही है?,हाँ
Bus(Drive.Reverse)_1-2.wav,क्या एक वाहन का समर्थन किया जाता है?,हाँ
San Simeon Beach at Midnight 1.wav,क्या लहरें बनाई जा रही हैं?,हाँ
el sonido del arbol y la tierra yerlin .wav,क्या एक महिला चीखती है?,हाँ
Paper Unfurl.wav,क्या आइटम एक सौ फीट से अधिक गिर गया?,नहीं
driving on Mcgalliard.wav,क्या शोर स्थिर है?,हाँ
London Underground- tube train at station.wav,क्या कोई आदमी बोल रहा है?,नहीं
Half bathroom with some toilet noise.wav,क्या कोई पैकिंग टेप के साथ कुछ टैप कर रहा है?,नहीं
Greater Spotted Woodpecker.wav,क्या आवाज़ प्रकृति में होती है?,हाँ
FP_Flock_of_Birds.wav,क्या ऐसा लगता है कि बहुत सारे पंख फड़फड़ाते हैं?,हाँ
coffe_machine.wav,क्या कोई बंदूक निकाल दी जा रही है?,नहीं
granny glissando.wav,क्या एक ही ध्वनि लगातार बनाई जा रही है?,हाँ
open and close umbrella.wav,क्या ध्वनि विराम देती है?,हाँ
Ferry I.wav,क्या ध्वनि एक मशीन से आती है?,हाँ
animals-pig-hens-Blaafarveverket-090721.wav,क्या यह एक सुअर है?,हाँ
Morgens 01.wav,क्या एक से अधिक पक्षी हैं?,हाँ
Lakeside.wav,क्या यह प्रकृति में है?,हाँ
releasing_water_into_sink_and_draining.wav,क्या कुछ गुनगुना रहा है?,नहीं
Dawn-with-a-Pheasant.wav,क्या कोई कुत्ता भौंक रहा है?,नहीं
SummerSwellingInsectsFerneCliff.wav,क्या ध्वनि करीब और दूर होने के बीच वैकल्पिक है?,हाँ
MAN BREATHING.wav,क्या व्यक्ति सांस ले रहा है?,हाँ
heavy industrial door opens 110419_01.wav,क्या मशीन निरंतर शोर कर रही है?,हाँ
ambient 2.wav,क्या कम ध्वनि सुनी जा सकती है?,हाँ
Goldfinch and traffic.wav,क्या वे एक शांत नदी के नीचे तैर रहे हैं?,नहीं
auto5.wav,क्या यह एक मानवीय आवाज है?,नहीं
drive by moped.wav,क्या क्लिप के रूप में इंजन की ध्वनि करीब हो जाती है?,हाँ
20060426.marsh.crikets.day.stereo.02.wav,क्या एक भीड़ चीयर हो रही है?,हाँ
Dawn_chorus_5AM.wav,क्या यह एक जंगल में है?,हाँ
1990 repetition brass-band 01.wav,क्या बैंड लगातार खेल रहा है?,हाँ
Pet Store Ambience.wav,क्या लोग बहस कर रहे हैं?,हाँ
footstep on wood foley.wav,क्या व्यक्ति अंदर है?,हाँ
outdoors forest footsteps running jogging rustle.wav,क्या ध्वनि की ज़ोर अलग -अलग होती है?,हाँ
FR.BirdChatAmbience.26.wav,क्या कुत्ते पक्षियों पर भौंक रहे हैं?,नहीं
shoreline_waves_seagulls.wav,क्या ध्वनि पानी के करीब है?,हाँ
Village Morning Atmos.wav,क्या कोई मुर्गा है?,हाँ
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",क्या किसी व्यक्ति ने कानाफूसी की?,नहीं
writing_pencil_2.wav,क्या कोई चिल्ला रहा है?,नहीं
20061208.waves.02.wav,क्या पानी है?,हाँ
Smashing guitars.wav,क्या यह एक कॉन्सर्ट से पहले है?,हाँ
Pet Store Ambience.wav,क्या कोई गंभीर ध्वनि है?,हाँ
Rumpling_Paper_01.wav,क्या कोई बात कर रहा है?,नहीं
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav,क्या स्केटबोर्ड एक स्टॉप पर आया था?,नहीं
20100802.sawing.wav,क्या कोई इस गतिविधि को बिना किसी उपकरण के कर सकता है?,नहीं
ocean_cape.wav,क्या लोग पानी में खेल रहे हैं?,हाँ
loud street.wav,क्या पृष्ठभूमि में एक मोटर वाहन है?,हाँ
tram_enoshima.wav,क्या समय आगे बढ़ने के साथ क्रॉसिंग सिग्नल धीमा हो जाता है?,हाँ
westend 3.wav,क्या बच्चे गा रहे हैं?,नहीं
20081228.rain.wav,क्या आवाजें बाहर हैं?,हाँ
2 crickets chirping during a summer evening in the city (with traffic noise).wav,क्या कुत्ते लड़ रहे हैं?,नहीं
