file_name,QuestionText,answer
Crow noise.wav,Is er een menselijk zingen?,Nee
under flyover_300513.wav,Gaan er twee vogels heen en weer met elkaar gaan?,Ja
container port 01.wav,Zit er een door de man gemaakte machine in deze clip?,Ja
old tractor passing Hatz.wav,Is het geluid mechanisch?,Ja
d0_drips_03.wav,Is er iets tikken?,Ja
Slider door.wav,Hoest de persoon?,Nee
book handling.wav,Is er meer dan één pagina omgedraaid?,Ja
Backyard Gate.wav,Krijgt de poort?,Ja
Remix #3  of 30938__halleck__crash1-reverse.wav,Is het geluid griezelig?,Ja
Pouring Into Glass.wav,Worden er een soort houdingen gebruikt?,Ja
rain.gutter.wav,regent het?,Ja
Traffic on a Busy Street.wav,Zijn een van de geluiden gemaakt door een levend wezen?,Nee
CreakingNoise.wav,Is dit een piepend geluid?,Ja
Stream 1 at Krka falls.wav,Is er statisch?,Ja
rain_driveway_tunnel_drip_02.wav,Is de persoon in de buurt van water?,Ja
stream 1.wav,Is water in de clip te horen?,Ja
130915 - Interior-Hard Rain with 2 Skylights.wav,regent het?,Ja
2006_04_16_water_and_frogs_colliure.wav,Is de zaak die het geluid in vloeibare toestand produceert?,Ja
20120715_ourense.bell.01.wav,Is een bel rinkelen?,Ja
lackey070329_11_52_am_jackhammer.wav,Werkt de Jackhammer?,Ja
London Street.wav,Is er een kat die lawaai maakt?,Nee
"October night, cicadas, crickets, jet flyover.wav",veegt iemand de vloer?,Nee
SummerFieldBirdSingingMay23rd2015.wav,Zijn meerdere soorten vogels gehoord?,Ja
seagulls.wav,Zijn er dieren op de achtergrond geluiden?,Ja
San Simeon Beach at Midnight 1.wav,Worden golven gemaakt?,Ja
kikkers.wav,vindt dit plaats binnen?,Nee
conversation.wav,Is er hier meer dan één persoon?,Ja
soda in ice.wav,Wordt er iets gegoten?,Ja
Seagulls 1.wav,Is er een pauze in het squawking?,Ja
Close Cracking Thunder.wav,Is de geluidsbron buiten?,Ja
sants_train.wav,Is het geluid consistent?,Ja
File clicking open.wav,Wordt er iets geslagen?,Ja
granny glissando.wav,Wordt er constant hetzelfde geluid gemaakt?,Ja
20060802.waders.truck.wav,Is het buiten?,Ja
snowSteps.wav,Is het wrijven constant?,Ja
Tires car without an engine.wav,Is er een soort voertuig?,Nee
Hospital corridor.wav,"Is het gemotorde, winderige geluid een vliegtuig?",Nee
el sonido del arbol y la tierra yerlin .wav,Schreeuwt een vrouw?,Ja
austin_ambience02.wav,Is dit luchtvaartverkeer?,Nee
Crisps_open &amp; crunching.wav,eet de persoon luid?,Ja
"ATM-LES-CIST-1,50.wav",Is er iemand die spreekt?,Nee
Birds Chirping ME.A1.wav,Is dit een voertuig?,Nee
High_Stone_walk.wav,neemt de persoon een pauze tussen lopen?,Ja
Wind-sea 03-091007.wav,Spuwen lama's op de achtergrond?,Nee
SummerSwellingInsectsFerneCliff.wav,Wisselt het geluid af tussen dichtbij en ver weg zijn?,Ja
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,Maakt iemand de vloer?,Nee
cooking pasta.wav,Is vloeistof te horen?,Ja
0401 Traffic_light_sound.wav,Zijn er veel vogels tjilpen?,Nee
Lekkers Ambience.wav,Bent een hond?,Nee
august_rain-007.wav,Spatten de regendruppels in de oceaan?,Nee
Singing Birds.wav,vliegt dit dier?,Ja
BobKessler-Metal Bangs.wav,Wordt de deur hard geraakt?,Ja
High pitched drilling.wav,Wordt de oefening uitgeschakeld?,Ja
"VCR,rewind,opendoor.wav",neemt de snelheid toe naarmate de tijd verstrijkt?,Ja
elicottero.wav,Zingen vogels?,Nee
stream_small.wav,Is dit in een bosrivier?,Ja
"ICE passing by, then an ambulance with siren.wav",Zijn sirenes gehoord?,Ja
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",Is dit een kikker?,Nee
Burco Conveyer Toaster running.wav,Komt het krijsen uit de natuur?,Nee
animals-pig-hens-Blaafarveverket-090721.wav,Is het een varken?,Ja
Pushing a metal fence.wav,Klinkt het metallic?,Ja
tramway_gnashing.wav,Kunnen mensen horen praten?,Nee
Schnelllauferpresse 03.wav,Wacht de trein op mensen om aan boord te gaan?,Nee
Highway Ambience.wav,Is dit geluid erin?,Nee
MISC_Police_Siren_Int_Onboard_003.wav,Wordt er aan het einde een schakelaar geraakt?,Ja
Summer waves at Charmouth beach in Dorset.wav,Zijn er golven?,Ja
arriving_montpellier_by_train.wav,Zitten mensen in een auto?,Ja
Shanghai Traffic Near Peoples Square.wav,Zijn er stemmen?,Ja
Playing With Tin Foil.wav,Is er een praatje?,Nee
CuttingOnion.wav,Is de persoon buiten?,Nee
20110121_cranes.wind.wav,Schreeuwt er een persoon?,Nee
CamelTalk.wav,Is er een pauze tussen dierengeluiden?,Ja
Birds in a forest.wav,de vogels tjilpen?,Ja
wind-up toy.wav,Is dat een geluid van iemand die afwas is?,Nee
0804_094043 metal grinding or drilling 30secs.wav,Heeft deze tool elektriciteit nodig?,Ja
Playing With Tin Foil.wav,Wordt er iets geopend?,Ja
FR.BirdChatAmbience.26.wav,Zijn de mensen buiten?,Ja
Snow effects.wav,"Zijn er korte geluiden met een hoge pek, zoals iemand die een vingernagel over canvas runt?",Ja
Stream 7 at Krka falls.wav,Is er donderen?,Nee
20061214.wrench.02.wav,Huilt de wind?,Nee
old tractor passing Hatz.wav,Is het begin het luidste deel?,Nee
background2(bar or pub).wav,Is er maar één persoon?,Nee
"a gentle breeze, wind 2.wav",Giet het regen?,Nee
STE-011 broadway bridge traffic.wav,Lijkt dit geluid dichtbij?,Ja
resonant_sewer.wav,"Is de stroom vrijwel ongewijzigd, niet verhoogd of verlaagd?",Ja
FR.BirdChatAmbience.26.wav,Is er meer dan één vogel die lawaai maakt?,Ja
Dawn_chorus_5AM.wav,Zit dit in een jungle?,Ja
Street cleaning.wav,Is de geluidsbron in beweging?,Ja
january birds yorkshire.wav,Is er meer dan één vogel in de kamer?,Ja
Anchor Chain.wav,Spelen kinderen op de achtergrond?,Nee
Diesel Engines Approaching Cajon Pass.wav,Klinkt een trein zijn fluitje?,Ja
Bathtub_with_Foam.wav,Gaat er een alarm af?,Nee
stream_small.wav,is een motor gestart?,Nee
Kids chatter Primary School Birmingham UK.wav,Zingen mensen een liedje?,Nee
loud street.wav,Zijn vogels tjilpen?,Nee
Thunderclap.wav,Is er een storm buiten?,Ja
London Underground- tube train at station.wav,Is er een man die spreekt?,Nee
barrelhits.wav,Zijn deze papieren objecten?,Nee
20100307.subway.train.wav,loopt een motor?,Ja
circadas-near-casino.wav,Gaat de machine ooit uitgeschakeld?,Nee
Old Phone_01.wav,Spreekt iemand?,Nee
plasglass.wav,Zegt iemand dat het pijn doet?,Nee
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",Zijn er kinderen in het geluid?,Ja
Greater Spotted Woodpecker.wav,Zijn er honden luid blaffen?,Nee
engine start BMW 320 VG91.wav,Heeft iemand een motor gestart?,Ja
The Big Circle.wav,Wordt een machine gebruikt?,Ja
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_distant_chainsaw_01.wav,Zijn er geluiden van de natuur?,Ja
safe.wav,Is iemand iets verplaatst?,Ja
gas cooker.wav,Is er een honden blaffen?,Nee
Stream 1 at Krka falls.wav,Is het in het begin stil?,Nee
Manwe-metal_tools_on_concrete.wav,Vechten mensen?,Nee
weird rapidbeat.wav,Is het vervormd?,Ja
Machine Hum Clean.wav,Is het zoemende geluid onnatuurlijk?,Ja
VNP_thurston_02.wav,gromt een leeuw?,Nee
Deltic Diesel Train Departure~Irwell Vale Halt~Bury.wav,Kan een fluitje worden gehoord?,Ja
two noise generators 02.wav,Wordt de statische veranderingspitch?,Ja
Tractor And Topper.wav,Is er toeterend?,Ja
"India Divali Celebration Night (Fireworks, Voices, Traffic).wav",Is het gebied stil?,Nee
greece_naxos_white_noise_3.wav,Is de hond ver weg?,Ja
Paging through book.wav,Verbrandt hij het boek?,Nee
41_STEAM.wav,Zang een koor?,Nee
little_brass_bell.wav,spreken mensen?,Nee
Scottish Beach near Dunbar.wav,Is dit op een strand?,Ja
Thunder_birds_rain.wav,Zijn er vogels buiten?,Ja
Rain_Falling_On_Umbrella.wav,Meet een kat?,Nee
Cat Eating Wet Food (Purring at start but not throughout).wav,Draait de hond het voedsel snel naar beneden?,Ja
"Auto, ajo vedessa, maastossa _ A car, jeep, atv, slow drive on a difficult, wet terrain, brief stop.wav",Is er een machine?,Ja
Backyard Gate.wav,gaat een poort open?,Ja
je_creakydoor.wav,Open iemand een deur?,Ja
SYnth_NoisesAV.wav,Verandert het geluid van het geluid?,Ja
20070406.car.engine.00.wav,is de auto begonnen met rijden?,Ja
20061208.waves.02.wav,Is er een voertuig?,Nee
DlyFeedback.wav,Heeft het zoemen een fluctuerende kwaliteit?,Ja
immersion in a bath and getting out of the bath.wav,Is er spatten?,Ja
lxxxxtvc.wav,Is deze muziek?,Ja
Scribble_long_strokes.wav,Is dit geluid gemaakt door een vloeistof?,Nee
mijo + folk och skotrar 1.wav,Is dit buiten?,Ja
outdoors forest footsteps running jogging rustle.wav,varieert de luidheid van het geluid?,Ja
Shower Driping Fast to Slow.wav,Is er een fluit?,Nee
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Is dit een drukke ruimte?,Ja
RBH_Household_Bathroom fan.wav,Breekt de machine?,Nee
Oystercatchers and Chic.wav,Is dit een vogel?,Ja
Marcher_feuilles.wav,Knipt iemand hout met behulp van een handzaag?,Nee
Distant train with birds.wav,Is er een kat die spint?,Nee
Distant train with birds.wav,Is er een trein?,Ja
R09_0013 man singing outside mdo bolhao.wav,Zingt iemand?,Ja
mosquito.wav,Is het geluid hoog?,Ja
bird.wav,Kunnen vogeloproepen worden gehoord?,Ja
Underwater Noise restless 01 140704_0285.wav,Is er stromend water?,Ja
Footdrags Dirt.wav,Is dit een auto?,Nee
microwave_sounds.wav,Is de deur opengelaten?,Nee
Pushing a metal fence.wav,praten mensen?,Nee
Footsteps_Squeeky_Wood.wav,Zijn er piepen?,Ja
SFX- Lavadora Vieja - Hector Bakero.wav,Zou dit het geluid van een wasmachine kunnen zijn?,Ja
keurigcoffee.wav,Heeft de persoon op een houten lepel aangebracht?,Nee
rain water drops on metal roof.wav,Is dit weer?,Ja
crushed_then_cubed.wav,Is er een stofstorm?,Nee
Water Splash 01.wav,Is er donderen op afstand?,Ja
windy_driving.wav,Kan regen op de grond vallen?,Nee
Water_Running_Down_Drain.wav,is dit binnen?,Ja
TOILET FLUSH 2.wav,Is het een waterval?,Nee
VNP_thurston_02.wav,Is dit in het bos?,Ja
Cat Eating Wet Food (Purring at start but not throughout).wav,Eet en drinkt de hond tegelijkertijd?,Ja
0346 Traffic_at_Sindang.wav,Is er veel praten?,Nee
belladonna.wav,Komt dit geluid van een dier?,Nee
1990 repetition brass-band 01.wav,Klappen mensen?,Nee
SamyeLing_Drain121102.wav,Is er vloeistof in de buurt?,Ja
chicken.wav,Zijn er meerdere mensen aan het praten?,Nee
CONSTRUCTION SAW.wav,eindigt het geluid halverwege de clip?,Nee
Hydrophone_Newport Footbridge Fountains 06.wav,Beweegt het water buiten?,Ja
SYnth_NoisesAV.wav,Is het geluid mechanisch?,Ja
Stove Top(Gas)_1-2.wav,Wordt er iets ingeschakeld?,Ja
Glass jar on board.wav,Is er een glas?,Ja
FlushToilet.wav,Is een toilet gespoeld?,Ja
20120715_ourense.bell.01.wav,Zijn vogels tjilpen?,Ja
High pitched drilling.wav,Zijn er meerdere mensen aan het praten?,Nee
"Rain On Town Square, South Germany.wav",praten mensen?,Ja
RainGutter.wav,Kunnen mensen worden gehoord vechten?,Nee
Remix of 101674__Robinhood76__01906_aluminium_foil_&#39;space-alien radio-static remix&#39;.wav,Heeft een vrouw het over haar wenkbrauwen?,Nee
Tui Birdsong New Zealand.wav,Is er meer dan één dier dat geluiden maakt?,Ja
MrM_OldAutoFocus_Nikon2020.wav,Is de radio buiten bereik?,Ja
Tires car without an engine.wav,Is dit buiten?,Ja
Nordschleife_Vorkriegsrennwagen_1.wav,Kunnen deze apparaten vliegen?,Nee
AmbianceBackyard_Quiet_bip.wav,Zijn er meer dan één vogel squawking?,Ja
magazinedrop.wav,Lijkt het patroon van het item dat wordt gevallen willekeurig?,Ja
Door.wav,Hebben mensen een gesprek?,Nee
Soft rain in Berlin with thunder in background.wav,praten mensen?,Nee
Paper shredder.wav,Zijn er bewegende delen op dit apparaat?,Ja
cat_drinking.wav,Is er hier een vloeistof?,Ja
latenighttraffic.wav,Spelen mensen badminton?,Nee
20101121.sanlucar.market.wav,Is er een honden blaffen?,Nee
Lekkers Ambience.wav,praten mensen?,Ja
CONSTRUCTION SAW.wav,Is er een hoog geluid?,Ja
Synthetic Rain Noise.wav,Is het geluid luid?,Nee
Living Room Room Tone.wav,klapt iemand?,Nee
Synthetic Rain Noise.wav,Is het geluid knetterend?,Ja
20060426.marsh.crikets.day.stereo.02.wav,juicht een menigte toe?,Ja
Ravens.wav,Zijn deze vogels?,Ja
BirdCallBackyard2016Long.wav,Is de vogel luid tjilpen?,Ja
StepsOnGravel.wav,Waren ze een koffer achter hen?,Nee
Olive Oil.wav,Is er iets aan het spuiten?,Ja
Shaking Gate.wav,Gaan twee katten ruzie maken?,Nee
BsAS_Tren01.wav,vertraagt de trein voordat je weer snel gaat?,Ja
Vartiosaari_woodland.wav,Kunnen deze wezens vliegen?,Ja
PAPER_PULLED_FROM_PURSE.wav,Praten de mensen allemaal op dezelfde toon?,Ja
md4trk7.wav,Wordt het geluid op sommige punten lager en hoger?,Ja
it_has_just_begun.wav,Zijn er explosies?,Ja
belladonna.wav,Is er iets bewegend?,Ja
20150330_09.passing.car.day.wav,Gaat het voertuig aan het einde weg?,Ja
crushed_then_cubed.wav,Wordt er iets gemalen?,Ja
Wall Clock Ticking.wav,Is het geluid stil?,Ja
Thunder - 1.wav,Is het weer slecht?,Ja
Group running in sync on concrete.wav,stroomt er water?,Nee
Outdoors rumble.wav,Is een koe aan het lacht?,Nee
Garden ambience.wav,Wordt een leeuw gromt?,Nee
0232 Street_birds_2.wav,Zijn vogels tjilpen?,Ja
Maas 03 100215.wav,stroomt water?,Ja
belladonna.wav,Is dit een chiming -type ruis?,Ja
Spaceship background ambience.wav,Is er een scherpe ping?,Nee
honeyimhome.wav,Is er iets open en gesloten?,Ja
"Julian&#39;s Door - open and close, hinge only.wav",Komt het kraken meerdere keren voor?,Ja
TrashCompactor.wav,Is er een zoemende geluid?,Ja
Swifts.wav,Is een trein voorbijgegaan?,Nee
STE-041.wav,Kookt iemand?,Nee
Grand Union Canal Kensal Green.wav,Zijn er meerdere vogels?,Ja
"footsteps (snow, sand)_01.wav",Wandelt iemand?,Ja
birds_long.wav,Vallen de dieren elkaar aan?,Nee
writing_with_bold_marker (miroslawski.net).wav,Schrijft iemand?,Ja
Washing Hands.wav,Is iemand in het stromend water?,Ja
hugeSlidingDoorSlamSM57.wav,Is iemand juichend?,Nee
keurig-coffe-maker.wav,Wist een man?,Nee
FP_Drainage_System_Water_Drip.wav,Maakt het water een knallende geluid terwijl het naar beneden valt?,Ja
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2.wav,Komt de voetstappen dichterbij?,Ja
Wind-sea 03-091007.wav,Komt dit geluid van een dier?,Nee
Relaxing stream underwater SHORT 141015_0442.wav,Is er een gestaag huilen van baby's?,Nee
Water Streaming #5.wav,loopt badwater?,Ja
Birds Chirping ME.A1.wav,Klinkt het als een zachte regen?,Nee
marissa sound 2.wav,echoën het klokkenspel?,Ja
Calm Mediterranean Sea.wav,Stopt de spatten plotseling?,Nee
lxxxxtvc.wav,Speelt iemand de drums?,Ja
wind&amp;chimes.wav,Pies er?,Ja
affected_population.wav,Is er een menigte mensen?,Ja
Metal_Workshop_2.wav,Zijn er meerdere instanties van dingen die op een soort van oppervlakken botsen?,Ja
April_2004_garden_birds01.wav,Zijn meerdere vogelsoorten gehoord?,Ja
in_the_train_to_montpellier.wav,Zijn ze op een concert?,Nee
Door.wav,Is er iets te horen trillen?,Ja
20100422.waterfall.birds.wav,Hebben deze wezens snavels?,Ja
Door Handle and Lock.wav,Is er een persoon aan het praten?,Nee
button_drop.wav,juicht een menigte toe?,Nee
Pencil Scratch 2.wav,Wordt iemand papier aan het scheuren?,Nee
Seagulls 1.wav,Zijn de vogels buiten?,Ja
01 barreau bunker original.wav,Is het rinkelen anders in toon?,Ja
footsteps 3.wav,Is het geluid met meerdere snelheden gekomen?,Ja
clinking_tiles_01.wav,Wordt er een tuba gespeeld?,Nee
Shaking Gate.wav,Komt dit geluid van iets zachts?,Nee
Turning on Shower 2_1-2.wav,Is dit iemand die water uit een fles drinkt?,Nee
Machine Hum Clean.wav,Komt het geluid van het object dichtbij?,Nee
120127_0000 train-interior-conversations.wav,praten mensen?,Ja
SamyeLing_Pheasant121102.wav,Zijn de vogels levend?,Ja
FootstepsUpstairs.wav,Is er iemand over de vloer rennen?,Nee
shower running.wav,Blaast de wind hard?,Nee
lounge bar.wav,Speelt muziek?,Ja
Washing Hands.wav,Keert het water uit?,Nee
robin_3.wav,Maken de vogels verschillende geluiden?,Ja
"Garbage truck, celaring glasscontainer.wav",Is er een crashen?,Ja
FootstepsUpstairs.wav,Is dit geluid erin?,Ja
Bottle Open Pour Fizz.wav,Wordt er iets gegoten?,Ja
Thunder - Guangzhou - China - Quiet.wav,Is water hoorbaar omdat iemand aan het douchen is?,Nee
stream5.wav,Is dit een auto?,Nee
Rock-various hits.wav,Is er verkeerslawaai op de achtergrond?,Nee
LittleChild_WoodenFloorFootsteps_01.wav,Is het geluid niet ritmisch?,Ja
"Night Sounds, Summer Country.wav",Is dit buiten?,Ja
Suburban Summer Nights.wav,praten mensen?,Nee
RAIN ON CONCRETE.wav,beweegt het water?,Ja
Lakeside.wav,Is dit in de natuur?,Ja
in Park.wav,praten mensen?,Ja
Strong Wind through leaves.wav,Pist een autohoorn?,Nee
"ATM-LES-CIST-1,50.wav",Is er een honden blaffen?,Nee
trail_footsteps_2_0725_102951.wav,Wordt er muziek gespeeld?,Nee
Drawers opening and closing.wav,Is het een waterdia?,Nee
nnus_forklift_driveby.wav,Is er een brandalarm op de achtergrond?,Nee
Show Opener - LiftOff.wav,Herhalen de mensen woorden?,Ja
120127_0000 train-interior-conversations.wav,Sisting een slang?,Nee
bird-twitter-car.wav,Zijn er mensen op de achtergrond?,Nee
The dishwasher.wav,Is er een slijpgeluid?,Ja
bubbles 2 tall glass.wav,Vechten mensen?,Nee
Aldgate Christians.wav,Huilen baby's?,Nee
zipper.wav,Verandert het rits tempo?,Ja
Flat door action.wav,Is er een deur open en gesloten?,Ja
080912_00_grinder_wood.wav,Zingen mensen?,Nee
Water_Running_Down_Drain.wav,Gorgt het water?,Ja
waves.wav,Zijn er veel golven?,Ja
Lakeside.wav,Zijn de vogels luid?,Ja
train in the field.wav,Regent het zwaar?,Nee
construction equipment tracked.wav,Breekt het voertuig überhaupt?,Nee
noisy street.wav,Klinkt dit als een weg met auto's en vrachtwagens?,Ja
Zoo2-20130725.wav,Zijn de vogels stil?,Nee
wood1.wav,Is de radio aan?,Nee
smoking in car.wav,Was er aan het praten?,Nee
wooden boat row water.wav,Is er een boot in het water?,Ja
Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav,Heeft iemand aan het praten?,Nee
Half bathroom with some toilet noise.wav,Vindt iemand iets met verpakkingstape?,Nee
Rain Loop with Low-Cut Filter.wav,Is het een door de mens gemaakt geluid?,Nee
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,Zijn er veel dieren die lawaai maken?,Ja
Trevi noon.wav,Is er veel verkeer in de buurt?,Ja
Wood_Creak_02.wav,Is het geluid willekeurig en niet ritmisch?,Ja
20061214.wrench.02.wav,Voert dit apparaat op en vertragen?,Ja
Landstraenverkehr bei Regen 3.wav,Is dit het geluid van raceauto's?,Ja
Walking shingle beach.wav,Wandelt iemand?,Ja
More waves at Collingwood.wav,Wordt een hoorn opgeblazen?,Nee
20141026 Chihuahua Barking Licking 01.wav,Komt dit geluid van een dier?,Ja
Hamamatsu-birds-central-station.wav,Zijn deze mensen?,Nee
BOILING WATER COOKING.wav,Slam een deur dicht?,Nee
greece_naxos_cicadas_3.wav,Zijn er insecten?,Ja
20101121.sanlucar.market.wav,Is er een vrouw die spreekt?,Ja
20060426.marsh.house.ambiance.wav,Is er een constant zoemende ruis op de achtergrond?,Ja
Diesel Engines Approaching Cajon Pass.wav,Is er een stromend watergeluid?,Nee
Running Water in Sink.wav,Snijdt iemand een pizza?,Nee
fdv_machine_a_ecrire.wav,Wordt de machine erin gebruikt?,Ja
Pet Store Ambience.wav,Is er een krakend geluid?,Ja
Hatched.wav,Zijn er dieren in de buurt?,Ja
Sound_FX_Kitchen_Plates.wav,Wordt dit geluid gemaakt door meer dan één persoon?,Nee
Le Verdon fountain.wav,Is er snel water beweegt?,Ja
BobKessler-Metal Bangs.wav,Spreekt iemand na het raken van de deur?,Nee
under flyover_300513.wav,Zijn er meerdere vogels?,Ja
Mechanics_Wind_and_Play.wav,Werkt iemand ergens aan?,Ja
file0699_4_birdsong.wav,Zijn er honden blaffen?,Nee
SYnth_NoisesAX9.wav,Zijn de geluiden elektronisch?,Ja
Wood Floor.wav,Kreeft een item?,Ja
FlyingOnAPlane.wav,Zijn er menselijke stemmen?,Ja
Gate open and close.wav,Zijn de stemmen van vrouwen?,Nee
wind-up.wav,Werkte het opwindspeelgoed niet?,Nee
Ambience - General Farm - 96kHz.wav,Zingen de mensen?,Nee
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",Zijn er voertuigen op de weg?,Ja
CarFerrySeaDogsPeople.wav,Is er een watergeluid?,Ja
Calm down-town morning 02 150722_0706.wav,Is de persoon gezond?,Nee
background2(bar or pub).wav,Is dit op een begrafenis?,Nee
Ominous Ambience.wav,neemt het volume aan het einde af?,Ja
md4trk7.wav,Wordt dezelfde gitaarreeks steeds opnieuw geplukt?,Nee
Walking in Grass Past Cyclist in Evening.wav,Wandelt deze persoon?,Ja
Bus(Drive.Reverse)_1-2.wav,Is een voertuig gehoord back -up?,Ja
SwansFlyBy.wav,is dit binnen?,Nee
"Driving, traffic, construction.wav",Houdt iemand een toespraak?,Nee
GuardDog1.wav,Is er iets blaft?,Ja
wind-up toy.wav,loopt er een machine?,Ja
Metra Train.wav,vindt er een constante piep plaats?,Ja
am band static.wav,Is er iemand te horen spreken?,Ja
steel water.wav,Is dat een bellucht dat herhaaldelijk rinkelt?,Ja
junction_night_traffic.wav,varieert de zoemen in de intensiteit?,Ja
water_flows_through_crack_in_rocks.wav,Is een kat spinnen?,Nee
StepsOnGravel.wav,Wandelt iemand?,Ja
Mensen op de achtergrond.001.wav,Is er meer dan één persoon aanwezig?,Ja
"a gentle breeze, wind 2.wav",Klinkt het als wind?,Ja
Foley Footsteps - with processing.wav,Is de persoon een vrouw?,Nee
Blackcap.wav,Maakt er maar één vogel die lawaai maakt?,Nee
Finch.wav,Spreekt iemand?,Ja
crickets Isolated songs 130322_00.wav,Is het een pinguïn?,Nee
Feria.wav,Zijn er alleen volwassenen aanwezig?,Nee
shoreline_waves_seagulls.wav,Komt het geluid van het vasteland?,Nee
Swifts.wav,Zijn er dieren in de buurt?,Ja
kipgeluid.wav,Zijn er kippen?,Ja
Bear Last Audio.wav,Springen vissen in een stroom?,Nee
Geese1 - (Apollonia&#39;s sPA) 18.44 05.10.wav,praten mensen?,Nee
EXT STREAM DAY (WITH GEESE) 96K.wav,Klinkt de man alsof hij wordt omringd door een groot aantal mensen?,Nee
Fast typing on a mechanical keyboard.wav,Typt de persoon op een telefoon?,Nee
Ubud Crickets.wav,Is dit buiten?,Ja
Collob church bells 2.wav,Is een bel rinkelen?,Ja
Show Opener - LiftOff.wav,Hebben de mensen een gesprek?,Nee
kitchen metal.wav,Heeft dit een melodie?,Nee
SFX- Lavadora Vieja - Hector Bakero.wav,Komt het geluid van een dier?,Ja
west ham bubbles.wav,Is dit een goed bezocht evenement?,Ja
Walking_up_the_hill.wav,Wandelt iemand in de rotsen?,Ja
Radio Fuzz for Old Radio Broadcast FF233.wav,Is een programma te horen?,Nee
_Stream 3 at Krka falls.wav,Regent het zwaar?,Ja
