file_name,QuestionText,answer
Unseathing &amp; Wobble.wav,¿Se rompe un vaso?,No
20092007.strike.wav,¿Hay una tormenta?,No
Shaking Gate.wav,¿Este sonido proviene de algo suave?,No
FlushToilet.wav,¿Está sonrojado un inodoro?,Sí
160903 Dunrobin Croquet.wav,¿Está la roca en el agua?,Sí
crackling-rain-fire.wav,¿Hay alguna explosión?,No
R05_0526.wav,¿Se está preparando algo?,Sí
Spring.wav,¿Es este el sonido del líquido?,Sí
Wood chopping ambience.wav,¿Este sonido implica cambiar la apariencia visual de algo?,Sí
080912_00_grinder_wood.wav,¿Podría ser este el sonido de un vacío?,Sí
Streaming.wav,¿Es un récord roto?,No
keurig-coffe-maker.wav,¿Un hombre está maldiciendo?,No
file0699_4_birdsong.wav,¿Es esto afuera?,Sí
crow_magpie_ambience_1.wav,¿Están afuera?,Sí
wood desk Open and close.wav,¿Se escuchan los sonidos de la naturaleza?,No
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,¿Es esto un humano?,No
Trevi noon.wav,¿Se están reproduciendo los instrumentos?,Sí
kikkers.wav,¿Hay insectos?,Sí
Synthetic Rain Noise.wav,¿Se escucha estática?,Sí
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",¿Está tocando una guitarra?,No
rim of woods farmland people far NL 01 151003_0804 ST.wav,¿Hay solo pájaros que son audibles?,No
LittleChild_WoodenFloorFootsteps_01.wav,¿El ruido no es rítmico?,Sí
Grand Union Canal Kensal Green.wav,¿Hay múltiples pájaros?,Sí
water plops.wav,¿Alguien está gritando?,No
Traffic 1 Bikes &amp; cars.wav,¿Están estallando los globos?,No
ShowerAndSoap.wav,¿Alguien está hablando?,No
moucho-I.wav,¿Hay animales alrededor?,Sí
Heavy rain and thunder in Oklahoma.wav,¿Está teniendo lugar esto afuera?,Sí
WinterWren1.wav,¿Están ladrando los perros?,No
cars_pass_01_070812.wav,¿Se acerca el sonido y luego se va más lejos?,Sí
Lake Wars_extract.wav,¿Hay varios vehículos alrededor?,No
by a busy road background.wav,¿Se morue un gato?,No
EXT Steel works far.wav,¿Alguien está trabajando?,Sí
Forest murmur .wav,¿Están estos ruidos afuera?,Sí
Faucet Running.wav,¿Está suena la música mariachi?,No
rain_driveway_tunnel_drip_02.wav,¿Está hablando un hombre?,Sí
07_Lanes_Island_Ambient2_44_16.wav,¿Se comunican las aves entre sí?,Sí
"ICE passing by, then an ambulance with siren.wav",¿Se está manejando un coche?,No
noisy street.wav,¿Se está alejando un vehículo?,Sí
Ketchup Farts.wav,¿Es un sonido húmedo?,Sí
OldCarHornsAndSirens.wav,¿El sonido de las sirenas se vuelve más suave?,Sí
Rain Aluminium Roof.wav,¿Es este un trozo de papel?,No
LoneCricketInFallBasement.wav,¿Este sonido tiene un ritmo estable?,Sí
propplaneflyover.wav,¿Está sucediendo esto por dentro?,No
Gym&#39;sHall.wav,¿Se abre una puerta?,Sí
Kobe-train-announcement-and-arrival.wav,¿Se pueden escuchar las voces?,Sí
12_Ambient_Quarry_High_44_16.wav,¿Hay varias personas hablando?,Sí
Grammar school kids screaming _ Berlin-Wedding.wav,¿Están jugando afuera?,Sí
Greater Spotted Woodpecker.wav,¿Los sonidos tienen lugar en la naturaleza?,Sí
CreakingNoise.wav,¿Es este un sonido chirriante?,Sí
water_splashes_in_a_tube.wav,¿Hay líquido en esta área?,Sí
md4trk7.wav,¿El ruido es repetitivo?,Sí
SFX- Lavadora Vieja - Hector Bakero.wav,¿Es el sonido repetitivo y constante?,Sí
Remote highway atmosphere.wav,¿Están chirriando los pájaros?,Sí
breaking_small_window.wav,¿Algo se aplasta?,Sí
Running Water in Sink.wav,¿Alguien está cortando una pizza?,No
Glass bag drops.wav,¿Se está rompiendo el vidrio?,Sí
20101121.sanlucar.market.wav,¿Está hablando una multitud de personas?,Sí
cannons from Kronborg castle.wav,¿Están las personas en una ubicación interior?,Sí
Ambience Urban park fountain early evening.wav,¿Hay una persona hablando?,Sí
Heavy Rain in the suburbs.wav,¿La lluvia incluso se aflige o se detiene por completo?,No
Steady Rain.wav,¿Se puede escuchar algo más que lluvia?,No
sultanahmet square.wav,¿Es este un lugar lleno de gente?,Sí
CRAZY.BIRDS.VERY.ACTIVE.WYOMMING.wav,¿Hay muchos animales haciendo ruido?,Sí
BOILING WATER COOKING.wav,¿El viento es poderoso?,Sí
ocean_cape.wav,¿Hay gente jugando en el agua?,Sí
Morgens 01.wav,¿Hay más de un pájaro?,Sí
church-eglise #1.wav,¿Está hablando la gente?,Sí
Boiler and kitchen hood.wav,¿Hay hombres hablando?,No
Bus(Drive.Reverse)_1-2.wav,¿Se escucha un vehículo que se escucha respaldar?,Sí
ruffle.wav,¿Alguien está volteando el papel?,Sí
Walking in the snow.wav,¿La persona está cantando?,No
car dragging limb.wav,¿Hay un motor?,Sí
animals-pig-hens-Blaafarveverket-090721.wav,¿Es un cerdo?,Sí
egg beater.wav,¿Es esto una máquina?,Sí
Creek 115.wav,¿El agua está burbujeando?,Sí
Heat.pump.aquaculture.hatchery.wav,¿Funciona un motor?,Sí
elicottero.wav,¿Están cantando pájaros?,No
More waves at Collingwood.wav,¿Es esto afuera?,Sí
STE-003_thunder_rain.wav,¿Alguien está nadando?,No
WasherSpinCycleWindDown4BeepEndSignal.wav,¿Hay algún cambio en la velocidad del sonido?,Sí
People walking through forest.wav,¿La gente está cantando?,No
20090105.frying.03.wav,¿Hay líquido en esta área?,Sí
Water drops.wav,¿Hay agua?,Sí
Windy_Night_01.wav,¿Es este el sonido de las olas?,Sí
161006_0075 creaking floor -nr.wav,¿La persona está usando una herramienta?,Sí
20110121_cranes.wind.wav,¿Es esto afuera?,Sí
Train leaving the station.wav,¿Los niños regresaron en el interior?,No
Rope tied to boat in port.wav,¿La puerta hace un ruido crujiente fuerte?,Sí
water.wav,¿Está corriendo el agua?,Sí
Footsteps Walking in Forest-1.wav,¿Alguien está golpeando a alguien más?,No
Stream Below Dam With Slate Bottom.wav,¿Puede una radio hacer este sonido?,Sí
Insects 3 with dog.wav,¿Está el gato que mawing en el fondo?,No
Rain falling sound.wav,¿esta lloviendo?,Sí
salle.spectacle.remplie.wav,¿Está el espacio lleno?,Sí
Rusty Metal Creaking.wav,¿El ruido se detiene en el medio?,No
Kids chatter Primary School Birmingham UK.wav,¿Hay más de una persona?,Sí
Chime.wav,¿Las ondas de sonido Echo varían en el tono?,Sí
metal clink.wav,¿Algo cae?,No
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,¿Solo está hablando una persona?,No
April_2004_garden_birds01.wav,¿Hay un pájaro aquí?,Sí
Metra Train.wav,¿Hay un pitido constante?,Sí
knife-sword sounds.wav,¿El objeto que la persona está golpeando?,No
TOILET FLUSH 2.wav,¿Es una cascada?,No
Remote highway atmosphere.wav,¿Hay niños gritando?,No
metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav,¿Hay más de una persona alrededor?,Sí
back yard ambience loop 11-06-14.wav,¿Alguien está lavando los platos en un fregadero de agua?,No
Toilet paper (Roll off and tear).wav,¿El hombre dice algo?,No
Scribble_long_strokes.wav,¿Es este sonido hecho por un líquido?,No
TreinBar.wav,¿Hay gente en el área?,Sí
sw_PoultryBarn_cs8049.wav,¿Hay un grupo de personas?,Sí
westend 3.wav,¿Hay más de una persona hablando?,Sí
Exterior Prius In Stop Away series w door open and beeps at head.wav,¿Se mueve el vehículo?,Sí
Spring Rain 1.wav,¿Hay un sonido de lluvia?,Sí
SamyeLing_Drain121102.wav,¿Está hablando la gente?,No
buzzing stinging.wav,¿Se está cortando un árbol?,No
La cuina del institut.wav,¿Está hablando al principio?,No
ww big windchimes  fs  1 4 2011.wav,¿Hay un piano jugando?,No
Bedroom Door Knocks.wav,¿Alguien está usando su mano para hacer un sonido?,Sí
kitchensinkturningonandoff.wav,¿Solo se hace un sonido?,No
Rain at the city window - 44.1kHz16Bit - XYStereo - TASCAM - DR40 - intMic - normalized - fade in and fade out.wav,¿Se puede escuchar el trueno en el fondo?,Sí
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",¿Hay niños en el sonido?,Sí
microwave.oven.wav,¿Hay una máquina que hace ruido?,Sí
microwave_sounds.wav,¿La persona dice algo después de operar la máquina?,No
VULCANIZED_SOLE_FOOTSTEPS_MANOLIOM.wav,¿El orador es un hombre?,Sí
Windy_Night_01.wav,¿Está en silencio al principio?,Sí
Amb Resid Ext 001.wav,¿Hay más de un coche?,Sí
construction_rubber_mallet_01.wav,¿Es el martillo ruidoso?,Sí
SamyeLing_Drain121102.wav,¿Hay algún líquido alrededor?,Sí
SamyeLing_Drain121102.wav,¿Se puede escuchar el goteo líquido?,Sí
Crinklng and opening packet of potato chips.wav,¿Un niño está hablando de pantalones?,No
outdoors ambient windy wind leaves rustle.wav,¿Alguien se está mojando?,Sí
BANISTER_FLOOR CREAK.wav,¿Alguien respondió a sus palabras?,No
RowanMagennis_160019_SD100_RingingBell.wav,¿Se está haciendo un ruido agudo?,Sí
noise interference.wav,¿Es este sonido creado por un objeto hecho por el hombre?,Sí
lets_go_to_see_it.wav,¿Está hablando la gente?,No
20100802.sawing.wav,¿Se corta la madera?,Sí
Synthetic Rain Noise.wav,¿El sonido se detiene en el medio?,No
Rain after Thunder from Shed 2013-07-25 2.wav,¿Alguien está patinando en avión?,No
La cuina del institut.wav,¿Están los animales grandes corriendo por la hierba?,No
bird.wav,¿Hay personas teniendo una conversación?,No
20100418.marshes.storm.01.wav,¿Hay solo una especie de animal?,No
Water Boiling in Small Pot_1-2.wav,¿Hay un gato?,No
Tractor And Topper.wav,¿Se acerca el motor?,Sí
RowanMagennis_160019_SD100_CrumplingTinFoil.wav,¿Se utiliza este artículo ampliamente en la cocina?,Sí
Streaming.wav,¿Alguien chirea un pato de goma?,No
Lassen.wav,¿Es el ruido estático?,Sí
20060802.waders.truck.wav,¿El vehículo parece estar despegando?,Sí
Street_Sounds_Night.wav,¿Alguien tosió?,Sí
md1trk10.wav,¿Hay algo que sea droga en el piso haciendo un chillido?,Sí
Thunder - 1.wav,¿El clima es malo?,Sí
20100422.waterfall.birds.wav,¿Una persona está cortando el césped?,Sí
Birds and ducks -Delta del Llobregat.wav,¿Hay un pájaro aleteando sus alas?,Sí
Rain Gutter Dripping.wav,¿Hay goteo?,Sí
"dish washing, distance, ambience .wav",¿Se puede escuchar un líquido salpicando?,Sí
circadas-near-casino.wav,¿Alguien está hablando?,No
SpaceAmbient.wav,¿Hay loro en el fondo?,No
Kings Cross street sounds.wav,¿Algo chirrita?,Sí
Growling and Barking Dog.wav,¿Hay un animal aquí?,Sí
01-bottle-water-sparkle.wav,¿Se vierte el líquido?,Sí
siren.wav,¿Están los pájaros chirriando?,Sí
marche1.wav,¿El cohete entró en el espacio?,No
turtledove sounds.wav,¿Es un perro ladrando?,No
DlyFeedback.wav,¿Hay vida silvestre en el fondo?,No
trenecito_maqueta.wav,¿El sonido repetitivo se ralentiza al final?,Sí
imm110 assignment 4a.wav,¿Se puede escuchar el viento soplando?,Sí
R09_0005 bird ambience.wav,¿Hay autos?,Sí
hereg_hungary__grain_field_3_20080712.wav,¿Se puede escuchar un insecto?,Sí
"WASHING,machine.wav",¿Se está moviendo algo?,Sí
Glass bag drops.wav,¿Alguien habla?,No
knock on wood.wav,¿Tocan inicialmente con sus nudillos?,Sí
nature-waterfall-Blaafarveverket-090721.wav,¿Está reproduciendo música?,No
Playing With Tin Foil.wav,¿Hay alguna conversación?,No
smoking in car.wav,¿No hay tos?,No
Grasshoppers_and_wind1.wav,¿Se pueden escuchar los lobos en el fondo?,No
20060426.marsh.crikets.day.stereo.02.wav,¿Está vitoreando una multitud?,Sí
TOILET FLUSH 2.wav,¿Está hablando un hombre?,Sí
Large crowd applause.wav,¿Se puede escuchar a alguien silbando?,Sí
Plane flying above.wav,¿Es un pájaro chirrido?,Sí
el sonido del arbol y la tierra yerlin .wav,¿Se está haciendo un cerdo?,No
Aldgate Christians.wav,¿Se escuchan algún animal?,No
zipper.wav,¿Hay múltiples cremalleras con cierre?,Sí
kitchensinkturningonandoff.wav,¿Es esto tranquilo?,No
shufflingdirt.L.wav,¿Está hablando la gente?,No
granularm.wav,¿Se podría usar este sonido para indicar una emergencia?,Sí
sants_train.wav,¿El ruido es consistente?,Sí
swings.wav,¿El objeto que se usa tiene una estructura chirriante?,Sí
zipper.wav,¿La cremallera se detiene y nunca comienza de nuevo?,No
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",¿Hay vehículos en la carretera?,Sí
Train_LightRail_By_T0147.wav,¿Está pasando un tren?,Sí
Truck Brakes.wav,¿El hombre está corriendo?,No
ClockTicking.wav,¿El ruido tiene un ritmo estable?,Sí
walking up a wooded hill.wav,¿Alguien está caminando?,Sí
Thainst12_AuctionPoultry.wav,¿Hay gente alrededor?,Sí
Kettle Boil.wav,¿El ruido se hace constante?,Sí
Heavy rain and thunder in Oklahoma.wav,¿Se escuchan los diferentes sonidos típicamente asociados entre sí?,Sí
Maas 03 100215.wav,¿Están cantando pájaros?,No
Bird Effects ME.A2.wav,¿Están los pájaros chirriando?,Sí
Street cleaning.wav,¿Se mueve la fuente de sonido?,Sí
Ronda - The Old Shrine - La antigua Ermita.wav,¿Los pájaros se están tranquilizando con el tiempo?,No
md1trk1.wav,¿El teléfono suena al final?,Sí
Half bathroom with some toilet noise.wav,¿Alguien está grabando algo con cinta de embalaje?,No
Scottish Beach near Dunbar.wav,¿Está esto en una playa?,Sí
StepsOnGravel.wav,¿Esta persona está afuera?,Sí
Water drip and fan ambience.wav,¿Se moja algo?,Sí
"Rain On Town Square, South Germany.wav",¿Están ladrando los perros?,No
Pouring water in and out of different containers.wav,¿Hay patos temblando?,No
am band static.wav,¿Es este un dispositivo que a menudo se usa con fines de entretenimiento?,Sí
20060426.marsh.crikets.day.stereo.02.wav,¿Es esto afuera?,Sí
Gym&#39;sHall.wav,¿Hay alguien aquí?,Sí
forest_ambiance_chepachet_spring_night_2.wav,¿Varias criaturas diferentes están haciendo sonidos?,Sí
Plastic Drawer Open and Close.wav,¿Hay un ventilador que sopla?,No
weird rapidbeat.wav,¿Es eso un sonido de una máquina?,Sí
progetto_sound_design_prova1.wav,¿Se escucha un perro ladrando?,No
1990 repetition brass-band 01.wav,¿La banda toca continuamente?,Sí
Santa Motor.wav,¿Hay una orquesta?,No
Narrowboat - Output - Stereo Out.wav,¿Está hecho el objeto humano?,Sí
before-after remix of 147507__timmy-h123__sword-draw-02-.wav,¿Hay ruido blanco en el fondo?,Sí
CONSTRUCTION SAW.wav,¿Hay un ruido agudo?,Sí
Rattly metal elevator [binaural recording].wav,¿Es un animal que hace ruido?,No
Half bathroom with some toilet noise.wav,¿Se detiene el sonido del aire y comienza de nuevo?,No
LoneCricketInFallBasement.wav,¿La criatura chirule varias veces?,Sí
train accelerating on trestle.wav,¿Es esto una máquina?,Sí
Greater Spotted Woodpecker.wav,¿Hay un tractor que hace ruido?,No
Train Passby Right to Left with Horn Short 02.wav,¿Está soplando una bocina?,Sí
PassingCars02.wav,¿Se repite el sonido?,Sí
Stream Honiton.wav,¿Están los pájaros chirriando?,Sí
crackling-rain-fire.wav,¿Se ha establecido parte o todo este objeto?,No
soda in ice.wav,¿Se abre un objeto?,Sí
Aldgate Christians.wav,¿La gente está cantando?,Sí
BobKessler-Metal Bangs.wav,¿Una persona habla después de golpear la puerta?,No
Concrete Stairs.wav,¿La música está configurando el ritmo?,No
Crows.wav,¿Está esto en un baño público?,No
Vartiosaari_woodland.wav,¿Alguien está nadando?,Sí
Loading old cobbles.wav,¿La máquina funciona continuamente?,Sí
TrashCompactor.wav,¿Está funcionando una máquina?,Sí
India Streets Bangalore City (Tuktuk Ride).wav,¿Están las personas que viajan en un motor de rickshaw en el tráfico?,Sí
Manwe-metal_tools_on_concrete.wav,¿Alguien está lanzando algo?,Sí
wood_saw_01.wav,¿Al menos una persona usa una herramienta?,Sí
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",¿Está corriendo el agua?,Sí
rain water drops on metal roof.wav,¿Es este clima?,Sí
dull metal.wav,¿Están cantando pájaros?,No
Shipwreck underwater 01.wav,¿Hay una mujer gritando?,No
back yard ambience loop 11-06-14.wav,¿Está gimiendo un bisonte?,No
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",¿Se está activando algo?,Sí
ww big windchimes  fs  1 4 2011.wav,¿Hay una rana?,No
hereg_hungary__grain_field_3_20080712.wav,¿esta lloviendo?,No
FlyingOnAPlane.wav,¿Hay voces humanas?,Sí
Paging through book.wav,¿Está quemando el libro?,No
"traffic medium throaty cars trucks mopeds Havana, Cuba 2008.wav",¿Hay más de un vehículo haciendo ruido?,Sí
Show Opener - LiftOff.wav,¿La gente está teniendo una conversación?,No
Washing Machine Water Filling Up.wav,¿El agua cae el único sonido identificable real?,Sí
Goldfinch and traffic.wav,¿Están conduciendo los autos?,Sí
Park Szczubeka Ulica Powsinska.wav,¿Está esto dentro?,No
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,¿Este sonido proviene de un dormitorio?,No
YANN SDB SARAH.wav,¿El goteo de agua se vuelve más severo al final?,Sí
waterpipesandworkers.wav,¿La sierra se apaga en el medio?,No
"VCR,rewind,opendoor.wav",¿El objeto se rompe en algún momento?,No
SummerSwellingInsectsFerneCliff.wav,¿El sonido se alternaba entre estar cerca y lejos?,Sí
immersion in a bath and getting out of the bath.wav,¿Alguien está llorando?,No
140912-King-Harry-ferry-setting-off.wav,¿El ruido se vuelve más pesado?,Sí
Ronda - The Old Shrine - La antigua Ermita.wav,¿Están presentes muchas aves?,Sí
Deltic Diesel Train Departure~Irwell Vale Halt~Bury.wav,¿Es un perro ladrando?,No
Le Verdon fountain.wav,¿Es esto un concierto?,No
"train at crossing, camden arkansas.wav",¿El tren silba?,Sí
auto5.wav,¿Es esto un ruido de elefante?,No
20091225.garage.door.wav,¿Es esto un aserradero?,Sí
Rope tied to boat in port.wav,¿La persona está hablando mientras abre la puerta?,No
shufflingdirt.L.wav,¿Se puede escuchar el sonido del crujido?,Sí
Pas sur le sol.wav,¿Está la superficie seca?,Sí
Booklet_-_Leaf_through_01_L_Close_R_Distant.wav,¿Alguien está volteando páginas?,Sí
dish drumroll metal spoons.wav,¿Alguien está jugando con un líquido?,No
130915 - Interior-Hard Rain with 2 Skylights.wav,¿esta lloviendo?,Sí
Rain after Thunder from Shed 2013-07-25 2.wav,¿Hay agua en el clip de sonido?,Sí
footsteps 3.wav,¿El sonido se vuelve más rápido?,Sí
Chopping parsley.wav,¿Está jadeando un perro?,No
GarbageTruck.wav,¿Hay un vehículo utilitario en reversa?,Sí
Kitchen fan.wav,¿Hay una lluvia ligera en la distancia?,No
Footsteps_Squeeky_Wood.wav,¿Hay chirridos?,Sí
windy marina.wav,¿Está tranquilo el clima?,Sí
WinterWren1.wav,¿Se pueden escuchar pájaros en el fondo?,Sí
belladonna.wav,¿Es este un tipo de ruido?,Sí
_Stream 4 at Krka falls.wav,¿Es esto afuera?,Sí
Seagulls 1.wav,¿Están los pájaros afuera?,Sí
RowanMagennis_160019_SD100_RingingBell.wav,¿Hay mucha gente llorando?,No
birds_serres_Auteuil.wav,¿Están esos pájaros volando?,Sí
Coyote -crickets &amp; dogs in a pine forest mid night .wav,¿Es este un ruido que uno podría escuchar por la noche?,Sí
Chopping parsley.wav,¿Es esto un pájaro?,No
Old Shed Keys.wav,¿Se juega algo difícil?,Sí
hereg_hungary__grain_field_1_20080712.wav,¿Se pueden escuchar los insectos?,Sí
INT Bedroom tone 4 with bird.wav,¿Eso es un pájaro chirrido?,Sí
San Francisco Traffic at Powell And O&#39;Farrell.wav,¿Está un objeto de metal que se estrecha cerca?,Sí
Zoo2-20130725.wav,¿Hay más de un pájaro?,Sí
Kings Cross street sounds.wav,¿Hay vehículos en la carretera?,Sí
Tiny bells.wav,¿Es el sonido metálico?,Sí
Dog Barking .wav,¿Hay ruidos animales?,Sí
Door creaking.wav,¿Es esto crujiente?,Sí
Very low rumble.wav,¿La gente está hablando entre sí?,No
Industrial Heating Vent.wav,¿Está hablando la gente?,No
smoking in car.wav,¿Alguien tosió?,Sí
Water Splash 01.wav,¿Hace viento?,Sí
BirdCallBackyard2016Long.wav,¿El pájaro es ruidoso?,Sí
outdoors ambient windy wind leaves rustle near airport plane hum.wav,¿Es esto en el interior?,No
LoneCricketInFallBasement.wav,¿La criatura salpica en agua?,No
westend 3.wav,¿Están cantando los niños?,No
ZOOM0001.wav,¿Es este un lugar lleno de gente?,Sí
Footdrags Dirt.wav,¿Alguien se mueve?,Sí
Quiet Mood.wav,¿Se está tocando una guitarra?,No
SYnth_NoisesAV.wav,¿El sonido se detiene alguna vez en el medio?,No
YANN SDB SARAH.wav,¿Es más fuerte al principio?,No
Strong Wind through leaves.wav,¿Una máquina está haciendo este ruido?,No
Marcher_feuilles.wav,¿Hay mucha gente cerca?,No
Thick liquid bubble 2.wav,¿Está llorando un bebé?,No
bird.wav,¿Se pueden escuchar las llamadas de pájaros?,Sí
rim of woods farmland people far NL 01 151003_0804 ST.wav,¿Un gallo está haciendo ruido?,No
clinking_tiles_01.wav,¿Se está jugando una tuba?,No
birds_stereo.wav,¿Están cantando los animales?,Sí
Crickets indoors.wav,¿Hay agua goteando?,No
Oystercatchers and Chic.wav,¿Hay un coche?,No
gentle village sounds ed 1f.wav,¿Hay un pájaro chirrido en esta grabación?,Sí
Finch.wav,¿Alguien habla?,Sí
heavy industrial door opens 110419_01.wav,¿La máquina está haciendo un ruido constante?,Sí
Train Passby Right to Left with Horn Short 02.wav,¿Se detiene el tren?,No
Door creaking.wav,¿Este objeto hace un ruido de aguja?,Sí
civenna bell.wav,¿Es este un sonido fuerte?,Sí
01 barreau bunker original.wav,¿El artículo se presenta reverberado?,Sí
rain_driveway_tunnel_drip_02.wav,¿Está seco en esta área?,No
Cat and Rain.wav,¿Hay un animal alrededor?,Sí
20070719.plaza.nueva.wav,¿Son todas las personas adultos?,No
_Stream 4 at Krka falls.wav,¿esta lloviendo?,Sí
Horny cats - and people at late night in a back alley.wav,¿Se puede escuchar un pájaro?,Sí
CarFerrySeaDogsPeople.wav,¿Se escucha los ladridos solo al principio?,Sí
Walking on snow frozen to ice.wav,¿La persona se está acercando?,Sí
Water Boiling in Small Pot_1-2.wav,¿La lluvia golpea las superficies?,Sí
Thick liquid bubble 2.wav,¿El sonido de ebullición es constante?,Sí
passenger train bells.wav,¿Hay campana?,Sí
Strong Wind through leaves.wav,¿Fluctúa el sonido?,Sí
Shower Running 01.wav,¿Un inodoro se alza?,No
_Stream 3 at Krka falls.wav,¿Los autos son tocarse en el fondo?,No
kricket 1.wav,¿Está involucrado un vehículo?,Sí
AbdnC_KingStPelican_120225.wav,¿Se grabó el sonido afuera?,Sí
hereg_hungary__grain_field_1_20080712.wav,¿La gente está cantando?,No
Footsteps_Sneakers_Wet Sidewalk-01.R.wav,¿Hay voz?,No
CONTACT MIC BOILING WATER 01.wav,¿El sonido retumbante es consistente durante todo el clip?,Sí
chinesealarmclock.wav,¿Alguien está caminando?,No
Singing Birds.wav,¿Están cantando múltiples pájaros?,Sí
birds at dawn of spring.wav,¿Hay ruidos de la autopista?,Sí
"October night, cicadas, crickets, jet flyover.wav",¿Está afuera?,Sí
Footsteps outside - Including ambience.wav,¿Hay gaviotas?,Sí
"dish washing, distance, ambience .wav",¿El ruido es constante?,Sí
20100422.waterfall.birds.wav,¿La gente está haciendo ruido?,No
Glass bag drops.wav,¿Algo está golpeando un trozo de madera?,No
AbdnC_KingStPelican_120225.wav,¿Se puede escuchar algún animal?,No
Blackcap.wav,¿Hay más de un pájaro que hace ruido?,Sí
Nordschleife_Vorkriegsrennwagen_1.wav,¿Este sonido proviene de algo que se mueve rápidamente?,Sí
Prep Rally.wav,¿Se reproducen música?,Sí
coffe_machine.wav,¿Se dispara una pistola?,No
Oven Door.wav,¿Está hablando la gente?,No
RBH_Household_Bathroom fan.wav,¿Está funcionando un motor?,Sí
Pluja al 4L.wav,¿Está nevando?,Sí
ShowerAndSoap.wav,¿Hay agua?,Sí
Schnelllauferpresse 03.wav,¿Es esto una campana en una bicicleta?,No
officeWaterPumpShort1.wav,¿Hay líquido cerca?,Sí
Motorbike.wav,¿Hay un choque?,No
20070819.fjord.beach.00.wav,¿Este sonido ocurre en interiores?,No
061215_chalice_well_cascade_okm2_t02eq.wav,¿La cascada del agua sin pausa?,Sí
walking-wooden-bridge-fall-leafs-creek.wav,son las voces?,No
20060426.marsh.crikets.day.stereo.02.wav,¿Hay pájaros chirriando?,Sí
Stove Top(Gas)_1-2.wav,¿Se enciende y apaga algo?,Sí
coffe_machine.wav,¿Este sonido proviene de un coche?,No
